filename,prob
TEST_000.mp4,0.5580915808677673
TEST_001.jpg,0.42457279562950134
TEST_002.mp4,0.6640875935554504
TEST_003.mp4,0.5008948445320129
TEST_004.jpg,0.1453782320022583
TEST_005.mp4,0.22723506391048431
TEST_006.mp4,0.45470547676086426
TEST_007.jpg,0.3395727276802063
TEST_008.jpg,0.45595377683639526
TEST_009.png,0.5019350051879883
TEST_010.png,0.4643518626689911
TEST_011.mp4,0.5572149753570557
TEST_012.mp4,0.6308594346046448
TEST_013.jfif,0.6144178509712219
TEST_014.mp4,0.3393818438053131
TEST_015.mp4,0.5061993598937988
TEST_016.png,0.49736881256103516
TEST_017.jpeg,0.23340123891830444
TEST_018.mp4,0.5031687021255493
TEST_019.mp4,0.6970742344856262
TEST_020.png,0.4547955095767975
TEST_021.png,0.42053720355033875
TEST_022.jpg,0.5033806562423706
TEST_023.mp4,0.38908278942108154
TEST_024.jpeg,0.6093976497650146
TEST_025.png,0.6925901770591736
TEST_026.png,0.503817617893219
TEST_027.png,0.332193523645401
TEST_028.jpeg,0.37210145592689514
TEST_029.mp4,0.7105000019073486
TEST_030.png,0.5358223915100098
TEST_031.mp4,0.47807204723358154
TEST_032.mp4,0.5350947976112366
TEST_033.mp4,0.6346735954284668
TEST_034.png,0.3237314522266388
TEST_035.mov,0.6699609160423279
TEST_036.mp4,0.6537824273109436
TEST_037.png,0.21428531408309937
TEST_038.mp4,0.4849158823490143
TEST_039.jpeg,0.37752801179885864
TEST_040.mp4,0.43216586112976074
TEST_041.jpg,0.5122254490852356
TEST_042.png,0.7014402747154236
TEST_043.mp4,0.5370275974273682
TEST_044.jpg,0.3858684301376343
TEST_045.png,0.15204355120658875
TEST_046.png,0.4545489549636841
TEST_047.jpg,0.35767751932144165
TEST_048.mp4,0.7159810066223145
TEST_049.jpg,0.20736241340637207
TEST_050.jpg,0.6297253370285034
TEST_051.mp4,0.3675404489040375
TEST_052.mp4,0.2595611810684204
TEST_053.mp4,0.506933331489563
TEST_054.mp4,0.5759114623069763
TEST_055.jpeg,0.5625285506248474
TEST_056.mp4,0.43646517395973206
TEST_057.png,0.42437076568603516
TEST_058.mp4,0.2734766900539398
TEST_059.jpg,0.22660839557647705
TEST_060.png,0.4417419731616974
TEST_061.jpg,0.11154073476791382
TEST_062.mp4,0.4047171175479889
TEST_063.png,0.40947407484054565
TEST_064.png,0.32371649146080017
TEST_065.jpg,0.5354556441307068
TEST_066.png,0.5907222628593445
TEST_067.jfif,0.31423676013946533
TEST_068.jpg,0.3331660330295563
TEST_069.mp4,0.23671549558639526
TEST_070.mp4,0.501835286617279
TEST_071.mp4,0.29013359546661377
TEST_072.jpg,0.5154052972793579
TEST_073.jpg,0.4244592785835266
TEST_074.mp4,0.66720050573349
TEST_075.mp4,0.34713661670684814
TEST_076.jpg,0.2879428565502167
TEST_077.jpeg,0.11241482198238373
TEST_078.png,0.5545936822891235
TEST_079.png,0.5434361100196838
TEST_080.mp4,0.6593167185783386
TEST_081.jpg,0.26668161153793335
TEST_082.png,0.6107662320137024
TEST_083.mp4,0.7990751266479492
TEST_084.mp4,0.5895113945007324
TEST_085.jpg,0.43335434794425964
TEST_086.mp4,0.3686508238315582
TEST_087.mp4,0.6407298445701599
TEST_088.mov,0.1642138957977295
TEST_089.jpg,0.2821577489376068
TEST_090.mp4,0.5220464468002319
TEST_091.png,0.4836074113845825
TEST_092.mp4,0.5702166557312012
TEST_093.mp4,0.6032352447509766
TEST_094.mp4,0.6369893550872803
TEST_095.mp4,0.6348745226860046
TEST_096.jpg,0.5160645246505737
TEST_097.jpeg,0.319633424282074
TEST_098.mp4,0.604336678981781
TEST_099.jpeg,0.643097996711731
TEST_100.jpg,0.20874051749706268
TEST_101.mp4,0.5648996233940125
TEST_102.png,0.15110400319099426
TEST_103.mov,0.18449270725250244
TEST_104.mov,0.21847324073314667
TEST_105.png,0.4238789975643158
TEST_106.mp4,0.381017804145813
TEST_107.jpeg,0.2987407445907593
TEST_108.mp4,0.3928626477718353
TEST_109.mp4,0.4269581735134125
TEST_110.mp4,0.4959215223789215
TEST_111.mp4,0.6168192028999329
TEST_112.mp4,0.6095236539840698
TEST_113.jpg,0.27350425720214844
TEST_114.png,0.4139868915081024
TEST_115.jpg,0.2665206491947174
TEST_116.jpg,0.22896404564380646
TEST_117.jpg,0.1447417289018631
TEST_118.jpg,0.27807721495628357
TEST_119.jfif,0.5459721684455872
TEST_120.mp4,0.5596618056297302
TEST_121.mp4,0.7281713485717773
TEST_122.mp4,0.2817383110523224
TEST_123.mp4,0.4130307734012604
TEST_124.png,0.26364684104919434
TEST_125.jpg,0.685583770275116
TEST_126.mp4,0.7204115390777588
TEST_127.mp4,0.3952593505382538
TEST_128.jpg,0.3501112163066864
TEST_129.mp4,0.4501509666442871
TEST_130.png,0.5719821453094482
TEST_131.jfif,0.6501979231834412
TEST_132.png,0.6625078320503235
TEST_133.jpg,0.3432188332080841
TEST_134.mp4,0.6266666054725647
TEST_135.jpg,0.26095330715179443
TEST_136.mp4,0.32176536321640015
TEST_137.jpeg,0.6269109845161438
TEST_138.png,0.47238689661026
TEST_139.jpg,0.48028862476348877
TEST_140.jfif,0.4607563614845276
TEST_141.mp4,0.340488076210022
TEST_142.png,0.33540308475494385
TEST_143.png,0.2940531373023987
TEST_144.jpg,0.32452940940856934
TEST_145.jpg,0.2807111144065857
TEST_146.jpg,0.13803984224796295
TEST_147.mp4,0.5297994613647461
TEST_148.jpg,0.26449519395828247
TEST_149.mp4,0.42702725529670715
TEST_150.png,0.2319907695055008
TEST_151.jpg,0.20630855858325958
TEST_152.jpg,0.38481709361076355
TEST_153.jpg,0.7113037109375
TEST_154.png,0.5152596235275269
TEST_155.mp4,0.6491270065307617
TEST_156.png,0.2782769203186035
TEST_157.mp4,0.35672804713249207
TEST_158.mp4,0.7019467353820801
TEST_159.jpeg,0.25124624371528625
TEST_160.jfif,0.5249319672584534
TEST_161.mp4,0.6082160472869873
TEST_162.mp4,0.49991536140441895
TEST_163.jpeg,0.5717415809631348
TEST_164.mp4,0.683636486530304
TEST_165.png,0.4387272298336029
TEST_166.jpeg,0.42167437076568604
TEST_167.png,0.27047088742256165
TEST_168.png,0.42640942335128784
TEST_169.jpg,0.30883294343948364
TEST_170.jfif,0.22332759201526642
TEST_171.mp4,0.5667610764503479
TEST_172.png,0.5089749097824097
TEST_173.png,0.4048742353916168
TEST_174.jfif,0.5459721684455872
TEST_175.mp4,0.47736310958862305
TEST_176.mp4,0.4608815610408783
TEST_177.mp4,0.49816060066223145
TEST_178.mp4,0.5526713728904724
TEST_179.mp4,0.3370654582977295
TEST_180.mp4,0.6912171840667725
TEST_181.mp4,0.7375447750091553
TEST_182.mp4,0.7318911552429199
TEST_183.jpeg,0.337024986743927
TEST_184.png,0.4988715946674347
TEST_185.mp4,0.38944295048713684
TEST_186.mp4,0.5349028706550598
TEST_187.jpg,0.5226612687110901
TEST_188.mp4,0.47147759795188904
TEST_189.mp4,0.5493098497390747
TEST_190.png,0.602594792842865
TEST_191.mp4,0.662699282169342
TEST_192.mp4,0.4748866856098175
TEST_193.jpg,0.4294920563697815
TEST_194.jfif,0.5579347014427185
TEST_195.jpg,0.44041264057159424
TEST_196.mp4,0.4680979251861572
TEST_197.jpg,0.40434834361076355
TEST_198.mp4,0.5641586780548096
TEST_199.mp4,0.6766980290412903
TEST_200.png,0.5399105548858643
TEST_201.png,0.18685398995876312
TEST_202.png,0.17231468856334686
TEST_203.mp4,0.3788752555847168
TEST_204.mp4,0.4872835576534271
TEST_205.mp4,0.6788055300712585
TEST_206.jpg,0.5192582011222839
TEST_207.jpg,0.4085231423377991
TEST_208.png,0.588927149772644
TEST_209.mp4,0.6859288215637207
TEST_210.jpg,0.29878219962120056
TEST_211.jpg,0.21006597578525543
TEST_212.mp4,0.36182746291160583
TEST_213.mp4,0.7002028822898865
TEST_214.jpg,0.4675002098083496
TEST_215.mp4,0.8201589584350586
TEST_216.mp4,0.6388813853263855
TEST_217.mp4,0.44439753890037537
TEST_218.mp4,0.5694909691810608
TEST_219.jpg,0.570125937461853
TEST_220.mp4,0.2779228985309601
TEST_221.jpg,0.491764098405838
TEST_222.jpeg,0.45218348503112793
TEST_223.mp4,0.6185111403465271
TEST_224.mp4,0.48497816920280457
TEST_225.mp4,0.6775145530700684
TEST_226.jpg,0.2303355485200882
TEST_227.mp4,0.2487581968307495
TEST_228.jpg,0.2574157416820526
TEST_229.png,0.06178629770874977
TEST_230.png,0.5209510326385498
TEST_231.jpg,0.6655929684638977
TEST_232.mp4,0.7053104043006897
